"","ID","total_energy","kitchen","laundry_room","water_air_systems","Average_Global_intensity","Average_Voltage","Daily_Bill","Kitchen_Bill","Laundry_Bill","Water_Air_Bill","Unmeasured_Bill","year","month","day","Weekday"
"540",2008-06-23,20863.2666666667,2600,581,10124,3.79194444444444,238.937652777778,3.75,0.47,0.1,1.82,1.36,2008,"junio",23,"lunes"
"541",2008-06-24,29240.8666666667,2779,3489,14271,5.26222222222222,237.915388888889,5.26,0.5,0.63,2.57,1.56,2008,"junio",24,"martes"
"542",2008-06-25,21029.5,2773,569,9402,3.91097222222222,238.894902777778,3.78,0.5,0.1,1.69,1.49,2008,"junio",25,"miércoles"
"543",2008-06-26,17600.3333333333,921,572,8971,3.21111111111111,239.351402777778,3.17,0.17,0.1,1.61,1.29,2008,"junio",26,"jueves"
"544",2008-06-27,29252.5333333333,4159,2372,10163,5.23666666666667,238.934986111111,5.26,0.75,0.43,1.83,2.25,2008,"junio",27,"viernes"
"545",2008-06-28,20146.6666666667,0,2000,7932,3.68597222222222,239.142381944444,3.62,0,0.36,1.43,1.83,2008,"junio",28,"sábado"
"546",2008-06-29,12489.2,955,535,3896,2.33111111111111,240.160645833333,2.25,0.17,0.1,0.7,1.28,2008,"junio",29,"domingo"
"547",2008-06-30,13403.2666666667,0,521,6819,2.47916666666667,240.376118055556,2.41,0,0.09,1.23,1.09,2008,"junio",30,"lunes"
"548",2008-07-01,20254,3465,587,8390,3.74,239.540291666667,3.64,0.62,0.11,1.51,1.4,2008,"julio",1,"martes"
"549",2008-07-02,19120.0333333333,962,650,7002,3.56958333333333,238.961979166667,3.44,0.17,0.12,1.26,1.89,2008,"julio",2,"miércoles"
"550",2008-07-03,18306,958,2569,7410,3.34319444444444,239.635493055556,3.29,0.17,0.46,1.33,1.33,2008,"julio",3,"jueves"
"551",2008-07-04,15700.3333333333,0,589,8302,2.82833333333333,240.179652777778,2.82,0,0.11,1.49,1.22,2008,"julio",4,"viernes"
"552",2008-07-05,24484.8,1875,6754,8365,4.38652777777778,239.564770833333,4.4,0.34,1.22,1.5,1.34,2008,"julio",5,"sábado"
"553",2008-07-06,30084.4,4258,5230,7536,5.35944444444444,240.590229166667,5.41,0.77,0.94,1.36,2.34,2008,"julio",6,"domingo"
"554",2008-07-07,16389.8333333333,2171,592,7149,2.96861111111111,239.633715277778,2.95,0.39,0.11,1.29,1.16,2008,"julio",7,"lunes"
"555",2008-07-08,18770.2333333333,991,503,7592,3.37138888888889,239.700625,3.38,0.18,0.09,1.37,1.74,2008,"julio",8,"martes"
"556",2008-07-09,15321.9666666667,951,499,7352,2.77527777777778,240.329576388889,2.76,0.17,0.09,1.32,1.18,2008,"julio",9,"miércoles"
"557",2008-07-10,20854.6,982,552,8186,3.74347222222222,239.867756944444,3.75,0.18,0.1,1.47,2,2008,"julio",10,"jueves"
"558",2008-07-11,20903.6,724,558,9251,3.78222222222222,239.516909722222,3.76,0.13,0.1,1.66,1.87,2008,"julio",11,"viernes"
"559",2008-07-12,22147.5333333333,4436,2617,7231,4.05041666666667,240.059277777778,3.98,0.8,0.47,1.3,1.41,2008,"julio",12,"sábado"
"560",2008-07-13,20910.5666666667,1671,3164,7056,3.76652777777778,240.290263888889,3.76,0.3,0.57,1.27,1.62,2008,"julio",13,"domingo"
"561",2008-07-14,18965.4333333333,2564,1995,6436,3.43166666666667,240.4941875,3.41,0.46,0.36,1.16,1.43,2008,"julio",14,"lunes"
"562",2008-07-15,19264.3333333333,968,552,8585,3.43569444444444,239.781444444444,3.47,0.17,0.1,1.54,1.66,2008,"julio",15,"martes"
"563",2008-07-16,17951.0333333333,1537,2799,4978,3.23680555555556,240.593381944444,3.23,0.28,0.5,0.9,1.55,2008,"julio",16,"miércoles"
"564",2008-07-17,21985.3666666667,1122,723,8280,4.02666666666667,239.917034722222,3.96,0.2,0.13,1.49,2.14,2008,"julio",17,"jueves"
"565",2008-07-18,21026.4,1143,552,9260,3.73694444444444,239.5771875,3.78,0.21,0.1,1.67,1.8,2008,"julio",18,"viernes"
"566",2008-07-19,22400.2333333333,2941,3146,7676,4.01972222222222,239.151118055556,4.03,0.53,0.57,1.38,1.55,2008,"julio",19,"sábado"
"567",2008-07-20,15692.2333333333,1943,1076,5457,2.83638888888889,239.777694444444,2.82,0.35,0.19,0.98,1.3,2008,"julio",20,"domingo"
"568",2008-07-21,19274.6333333333,1698,431,9189,3.48208333333333,239.101694444444,3.47,0.31,0.08,1.65,1.43,2008,"julio",21,"lunes"
"569",2008-07-22,12337.3666666667,0,430,4886,2.27263888888889,239.670305555556,2.22,0,0.08,0.88,1.26,2008,"julio",22,"martes"
"570",2008-07-23,15710.5,1233,454,6325,2.84944444444444,240.096118055556,2.83,0.22,0.08,1.14,1.39,2008,"julio",23,"miércoles"
"571",2008-07-24,18224.1666666667,837,476,8344,3.22152777777778,239.883763888889,3.28,0.15,0.09,1.5,1.54,2008,"julio",24,"jueves"
"572",2008-07-25,14425.5666666667,1168,492,6731,2.61833333333333,239.057215277778,2.6,0.21,0.09,1.21,1.09,2008,"julio",25,"viernes"
"573",2008-07-26,13594.7333333333,0,948,6243,2.49444444444444,240.028694444444,2.45,0,0.17,1.12,1.16,2008,"julio",26,"sábado"
"574",2008-07-27,19123.2666666667,1063,858,8385,3.5125,238.471159722222,3.44,0.19,0.15,1.51,1.59,2008,"julio",27,"domingo"
"575",2008-07-28,13763.4,0,509,5963,2.57430555555556,239.993694444444,2.48,0,0.09,1.07,1.32,2008,"julio",28,"lunes"
"576",2008-07-29,19442.6333333333,1571,530,5802,3.64083333333333,240.248881944444,3.5,0.28,0.1,1.04,2.08,2008,"julio",29,"martes"
"577",2008-07-30,21665.1333333333,2548,773,6278,4.06513888888889,239.085590277778,3.9,0.46,0.14,1.13,2.17,2008,"julio",30,"miércoles"
"578",2008-07-31,23210.6333333333,1533,2808,7588,4.23180555555556,240.095673611111,4.18,0.28,0.51,1.37,2.02,2008,"julio",31,"jueves"
"579",2008-08-01,12326.2666666667,586,1150,5091,2.32791666666667,239.8054375,2.22,0.11,0.21,0.92,0.98,2008,"agosto",1,"viernes"
"580",2008-08-02,8429.6,0,504,3803,1.58791666666667,239.128729166667,1.52,0,0.09,0.68,0.75,2008,"agosto",2,"sábado"
"581",2008-08-03,8413.03333333333,0,499,3926,1.57666666666667,237.0544375,1.51,0,0.09,0.71,0.71,2008,"agosto",3,"domingo"
"582",2008-08-04,18775.0166666667,596,4677,4410.5,3.41673611111111,237.863423611111,3.38,0.11,0.84,0.79,1.64,2008,"agosto",4,"lunes"
"583",2008-08-05,13785.3,635,509,7118,2.50597222222222,238.736458333333,2.48,0.11,0.09,1.28,1,2008,"agosto",5,"martes"
"584",2008-08-06,5435.2,0,513,2215,1.09041666666667,240.565826388889,0.98,0,0.09,0.4,0.49,2008,"agosto",6,"miércoles"
"585",2008-08-07,5581.4,0,526,2357,1.12069444444444,239.312326388889,1,0,0.09,0.42,0.49,2008,"agosto",7,"jueves"
"586",2008-08-08,5036.66666666667,0,481,1980,1.00555555555556,239.456541666667,0.91,0,0.09,0.36,0.46,2008,"agosto",8,"viernes"
"587",2008-08-09,5982.06666666667,0,489,1902,1.16027777777778,240.710458333333,1.08,0,0.09,0.34,0.65,2008,"agosto",9,"sábado"
"588",2008-08-10,5867.2,0,464,1905,1.1225,240.264888888889,1.06,0,0.08,0.34,0.64,2008,"agosto",10,"domingo"
"589",2008-08-11,6198.6,0,489,1880,1.17069444444444,240.718326388889,1.12,0,0.09,0.34,0.69,2008,"agosto",11,"lunes"
"590",2008-08-12,4816.4,0,462,1844,0.953472222222222,240.048284722222,0.87,0,0.08,0.33,0.46,2008,"agosto",12,"martes"
"591",2008-08-13,4709.73333333333,0,451,1789,0.931527777777778,240.871513888889,0.85,0,0.08,0.32,0.45,2008,"agosto",13,"miércoles"
"592",2008-08-14,4504.3,0,441,1641,0.885,241.140881944444,0.81,0,0.08,0.3,0.43,2008,"agosto",14,"jueves"
"593",2008-08-15,4560.9,0,439,1691,0.895972222222222,241.158166666667,0.82,0,0.08,0.3,0.44,2008,"agosto",15,"viernes"
"594",2008-08-16,4580.23333333333,0,442,1688,0.899444444444444,242.095347222222,0.82,0,0.08,0.3,0.44,2008,"agosto",16,"sábado"
"595",2008-08-17,4579.93333333333,0,445,1710,0.897777777777778,241.183451388889,0.82,0,0.08,0.31,0.43,2008,"agosto",17,"domingo"
"596",2008-08-18,4562.63333333333,0,440,1719,0.894305555555556,241.355840277778,0.82,0,0.08,0.31,0.43,2008,"agosto",18,"lunes"
"597",2008-08-19,4578.2,0,442,1697,0.903333333333333,240.894736111111,0.82,0,0.08,0.31,0.43,2008,"agosto",19,"martes"
"598",2008-08-20,4474.53333333333,0,437,1626,0.883333333333333,241.543708333333,0.8,0,0.08,0.29,0.43,2008,"agosto",20,"miércoles"
"599",2008-08-21,4354.96666666667,0,432,1577,0.849722222222222,240.295666666667,0.78,0,0.08,0.28,0.42,2008,"agosto",21,"jueves"
"600",2008-08-22,4452.06666666667,0,438,1614,0.872083333333333,240.882243055556,0.8,0,0.08,0.29,0.43,2008,"agosto",22,"viernes"
"601",2008-08-23,4244.03333333333,0,419,1485,0.830833333333333,242.142659722222,0.76,0,0.08,0.27,0.41,2008,"agosto",23,"sábado"
"602",2008-08-24,4245.26666666667,0,404,1523,0.826388888888889,241.613416666667,0.76,0,0.07,0.27,0.42,2008,"agosto",24,"domingo"
"603",2008-08-25,4171.63333333333,0,422,1436,0.808333333333333,241.473972222222,0.75,0,0.08,0.26,0.41,2008,"agosto",25,"lunes"
"604",2008-08-26,4292.73333333333,0,420,1533,0.837222222222222,241.119548611111,0.77,0,0.08,0.28,0.41,2008,"agosto",26,"martes"
"605",2008-08-27,4301.9,0,399,1539,0.833194444444444,240.576465277778,0.77,0,0.07,0.28,0.42,2008,"agosto",27,"miércoles"
"606",2008-08-28,4470.76666666667,0,432,1631,0.875,240.542652777778,0.8,0,0.08,0.29,0.43,2008,"agosto",28,"jueves"
"607",2008-08-29,4459.8,0,430,1599,0.875,240.335451388889,0.8,0,0.08,0.29,0.43,2008,"agosto",29,"viernes"
"608",2008-08-30,4507.06666666667,0,435,1619,0.88625,240.513993055556,0.81,0,0.08,0.29,0.44,2008,"agosto",30,"sábado"
"609",2008-08-31,25040.5,2056,3733,12133.5,4.4525,240.018184027778,4.5,0.37,0.67,2.18,1.28,2008,"agosto",31,"domingo"
"610",2008-09-01,20791.8333333333,950,521,10183,3.7325,239.915909722222,3.74,0.17,0.09,1.83,1.65,2008,"septiembre",1,"lunes"
"611",2008-09-02,23069.2333333333,4273,1206,6648,4.14152777777778,239.328965277778,4.15,0.77,0.22,1.2,1.96,2008,"septiembre",2,"martes"
"612",2008-09-03,23141.4333333333,1326,1902,10213,4.11861111111111,240.029458333333,4.16,0.24,0.34,1.84,1.74,2008,"septiembre",3,"miércoles"
"613",2008-09-04,20420.3333333333,2225,404,9408,3.65472222222222,238.663493055556,3.67,0.4,0.07,1.69,1.51,2008,"septiembre",4,"jueves"
"614",2008-09-05,14566,379,431,6943,2.60555555555556,239.590590277778,2.62,0.07,0.08,1.25,1.22,2008,"septiembre",5,"viernes"
"615",2008-09-06,31142.9,2948,6500,13400,5.52444444444444,239.339777777778,5.6,0.53,1.17,2.41,1.49,2008,"septiembre",6,"sábado"
"616",2008-09-07,22877.6,3612,1707,5976,4.08083333333333,240.5886875,4.12,0.65,0.31,1.08,2.08,2008,"septiembre",7,"domingo"
"617",2008-09-08,21822.0666666667,747,2293,9559,3.85333333333333,241.381826388889,3.93,0.13,0.41,1.72,1.67,2008,"septiembre",8,"lunes"
"618",2008-09-09,19327.5666666667,236,453,7728,3.46444444444444,239.781666666667,3.48,0.04,0.08,1.39,1.97,2008,"septiembre",9,"martes"
"619",2008-09-10,21679.4,1009,399,10281,3.8575,239.480583333333,3.9,0.18,0.07,1.85,1.8,2008,"septiembre",10,"miércoles"
"620",2008-09-11,17145.2333333333,1005,417,7644,3.08027777777778,239.099805555556,3.08,0.18,0.08,1.38,1.44,2008,"septiembre",11,"jueves"
"621",2008-09-12,23212.7,1867,402,8738,4.14458333333333,239.9683125,4.18,0.34,0.07,1.57,2.2,2008,"septiembre",12,"viernes"
"622",2008-09-13,27190.6,930,5433,11807,4.82013888888889,240.124548611111,4.89,0.17,0.98,2.12,1.62,2008,"septiembre",13,"sábado"
"623",2008-09-14,26272.1,4673,445,6538,4.735,239.888986111111,4.73,0.84,0.08,1.18,2.63,2008,"septiembre",14,"domingo"
"624",2008-09-15,28295.1333333333,960,364,10322,5.07180555555556,240.255909722222,5.09,0.17,0.07,1.86,2.99,2008,"septiembre",15,"lunes"
"625",2008-09-16,20364.3666666667,0,368,8249,3.61930555555556,240.94875,3.66,0,0.07,1.48,2.11,2008,"septiembre",16,"martes"
"626",2008-09-17,25320.1666666667,1910,3727,9371,4.48972222222222,240.656673611111,4.56,0.34,0.67,1.69,1.86,2008,"septiembre",17,"miércoles"
"627",2008-09-18,25088.1666666667,4202,357,7991,4.44736111111111,240.327138888889,4.51,0.76,0.06,1.44,2.25,2008,"septiembre",18,"jueves"
"628",2008-09-19,25314.1,1569,351,12367,4.47875,240.357111111111,4.55,0.28,0.06,2.22,1.99,2008,"septiembre",19,"viernes"
"629",2008-09-20,21743.3333333333,0,370,12477,3.80555555555556,240.594118055556,3.91,0,0.07,2.24,1.6,2008,"septiembre",20,"sábado"
"630",2008-09-21,25551.1666666667,4010,2381,8347,4.56027777777778,240.940159722222,4.6,0.72,0.43,1.5,1.95,2008,"septiembre",21,"domingo"
"631",2008-09-22,22642.7333333333,1014,2448,10227,4.01263888888889,240.209159722222,4.07,0.18,0.44,1.84,1.61,2008,"septiembre",22,"lunes"
"632",2008-09-23,20546.4666666667,0,2168,7920,3.68416666666667,240.183361111111,3.7,0,0.39,1.42,1.89,2008,"septiembre",23,"martes"
"633",2008-09-24,28639.1666666667,2019,4730,10548,5.03166666666667,240.125791666667,5.15,0.36,0.85,1.9,2.04,2008,"septiembre",24,"miércoles"
"634",2008-09-25,18853.6666666667,1012,751,8485,3.34375,240.290326388889,3.39,0.18,0.14,1.53,1.54,2008,"septiembre",25,"jueves"
"635",2008-09-26,23857.5,1221,370,10890,4.23958333333333,240.393625,4.29,0.22,0.07,1.96,2.04,2008,"septiembre",26,"viernes"
"636",2008-09-27,35457.4333333333,4347,2584,12688,6.25861111111111,240.146479166667,6.38,0.78,0.46,2.28,2.86,2008,"septiembre",27,"sábado"
"637",2008-09-28,28851.7333333333,1920,385,11242,5.07958333333333,240.278416666667,5.19,0.35,0.07,2.02,2.75,2008,"septiembre",28,"domingo"
"638",2008-09-29,25028.9666666667,1014,363,10677,4.40944444444444,240.264020833333,4.5,0.18,0.07,1.92,2.33,2008,"septiembre",29,"lunes"
"639",2008-09-30,22916.7666666667,998,360,7415,4.02472222222222,240.583770833333,4.12,0.18,0.06,1.33,2.55,2008,"septiembre",30,"martes"
"640",2008-10-01,31206.0666666667,2249,5800,10808,5.48208333333333,241.128611111111,5.61,0.4,1.04,1.94,2.23,2008,"octubre",1,"miércoles"
"641",2008-10-02,22422.3666666667,0,367,9060,3.94861111111111,240.328243055556,4.03,0,0.07,1.63,2.33,2008,"octubre",2,"jueves"
"642",2008-10-03,26876.3333333333,4801,349,9432,4.74569444444444,239.842006944444,4.84,0.86,0.06,1.7,2.22,2008,"octubre",3,"viernes"
"643",2008-10-04,35008.2666666667,3462,629,12573,6.14486111111111,240.174402777778,6.3,0.62,0.11,2.26,3.31,2008,"octubre",4,"sábado"
"644",2008-10-05,25832.5,990,3257,6071,4.53416666666667,240.137541666667,4.65,0.18,0.59,1.09,2.79,2008,"octubre",5,"domingo"
"645",2008-10-06,23729.7,990,286,9562,4.21638888888889,239.119076388889,4.27,0.18,0.05,1.72,2.32,2008,"octubre",6,"lunes"
"646",2008-10-07,28776.1333333333,1016,419,9476,5.16611111111111,238.852868055556,5.18,0.18,0.08,1.7,3.22,2008,"octubre",7,"martes"
"647",2008-10-08,31009.6,1044,5126,11650,5.43125,240.049013888889,5.58,0.19,0.92,2.1,2.37,2008,"octubre",8,"miércoles"
"648",2008-10-09,33061.3666666667,1032,3064,11652,5.81236111111111,239.275423611111,5.95,0.19,0.55,2.1,3.11,2008,"octubre",9,"jueves"
"649",2008-10-10,25305.6333333333,0,389,12046,4.43680555555556,239.634854166667,4.55,0,0.07,2.17,2.31,2008,"octubre",10,"viernes"
"650",2008-10-11,27823.1,2144,2335,11373,4.90597222222222,239.182618055556,5.01,0.39,0.42,2.05,2.15,2008,"octubre",11,"sábado"
"651",2008-10-12,31799,2561,5822,7171,5.61513888888889,240.151541666667,5.72,0.46,1.05,1.29,2.92,2008,"octubre",12,"domingo"
"652",2008-10-13,24366.2666666667,1037,535,9483,4.25430555555556,240.809423611111,4.38,0.19,0.1,1.71,2.38,2008,"octubre",13,"lunes"
"653",2008-10-14,26817.6,1177,442,9939,4.73013888888889,239.215729166667,4.82,0.21,0.08,1.79,2.74,2008,"octubre",14,"martes"
"654",2008-10-15,35948.2666666667,1998,7042,9984,6.32819444444444,239.506791666667,6.47,0.36,1.27,1.8,3.04,2008,"octubre",15,"miércoles"
"655",2008-10-16,26394.6666666667,951,429,8438,4.66125,239.262847222222,4.75,0.17,0.08,1.52,2.98,2008,"octubre",16,"jueves"
"656",2008-10-17,31114.7666666667,2036,3187,9639,5.47583333333333,240.047625,5.6,0.37,0.57,1.73,2.93,2008,"octubre",17,"viernes"
"657",2008-10-18,37319.8333333333,799,1655,12146,6.54708333333333,239.835430555556,6.71,0.14,0.3,2.19,4.08,2008,"octubre",18,"sábado"
"658",2008-10-19,32865.5666666667,698,8010,4600,5.80527777777778,240.042548611111,5.91,0.13,1.44,0.83,3.51,2008,"octubre",19,"domingo"
"659",2008-10-20,27792.5666666667,844,2648,10475,4.86027777777778,240.432493055556,5,0.15,0.48,1.88,2.49,2008,"octubre",20,"lunes"
"660",2008-10-21,34395.2666666667,857,2663,11331,6.08083333333333,239.7306875,6.19,0.15,0.48,2.04,3.52,2008,"octubre",21,"martes"
"661",2008-10-22,27433.5,662,2542,8487,4.83694444444444,240.815763888889,4.94,0.12,0.46,1.53,2.83,2008,"octubre",22,"miércoles"
"662",2008-10-23,30508.2333333333,815,1435,10587,5.37458333333333,240.399041666667,5.49,0.15,0.26,1.9,3.18,2008,"octubre",23,"jueves"
"663",2008-10-24,35553.7666666667,7893,2277,10284,6.26694444444444,240.413694444444,6.4,1.42,0.41,1.85,2.72,2008,"octubre",24,"viernes"
"664",2008-10-25,26632.2166666667,737,458.5,14185.5,4.63972222222222,240.884777777778,4.79,0.13,0.08,2.55,2.03,2008,"octubre",25,"sábado"
"665",2008-10-26,8724.86666666667,0,360,2013,1.49916666666667,242.123465277778,1.57,0,0.06,0.36,1.15,2008,"octubre",26,"domingo"
"666",2008-10-27,8731.53333333333,0,402,1967,1.50916666666667,242.228055555556,1.57,0,0.07,0.35,1.15,2008,"octubre",27,"lunes"
"667",2008-10-28,22121.5,2263,362,5090,3.85319444444444,241.326791666667,3.98,0.41,0.07,0.92,2.58,2008,"octubre",28,"martes"
"668",2008-10-29,26876.2666666667,1037,345,4015,4.60430555555556,241.789597222222,4.84,0.19,0.06,0.72,3.87,2008,"octubre",29,"miércoles"
"669",2008-10-30,18310,0,345,2619,3.27333333333333,242.083291666667,3.29,0,0.06,0.47,2.76,2008,"octubre",30,"jueves"
"670",2008-10-31,21430.5333333333,0,312,10483,3.76638888888889,241.329770833333,3.86,0,0.06,1.89,1.91,2008,"octubre",31,"viernes"
"671",2008-11-01,13841.6333333333,0,344,1939,2.62569444444444,241.810236111111,2.49,0,0.06,0.35,2.08,2008,"noviembre",1,"sábado"
"672",2008-11-02,15176.9,0,346,2824,2.86402777777778,242.155743055556,2.73,0,0.06,0.51,2.16,2008,"noviembre",2,"domingo"
"673",2008-11-03,14126.6666666667,963,347,1892,2.665,241.765118055556,2.54,0.17,0.06,0.34,1.97,2008,"noviembre",3,"lunes"
"674",2008-11-04,26038.6,0,6214,4106,4.65236111111111,240.802444444444,4.68,0,1.12,0.74,2.82,2008,"noviembre",4,"martes"
"675",2008-11-05,52248.8333333333,7597,10409,8362,9.23916666666667,239.480770833333,9.4,1.37,1.87,1.5,4.66,2008,"noviembre",5,"miércoles"
"676",2008-11-06,26473.9666666667,1033,430,6734,4.72666666666667,240.390215277778,4.76,0.19,0.08,1.21,3.28,2008,"noviembre",6,"jueves"
"677",2008-11-07,26986.4,1032,389,10421,4.75458333333333,239.751784722222,4.85,0.19,0.07,1.87,2.72,2008,"noviembre",7,"viernes"
"678",2008-11-08,28885.6333333333,1114,3271,6069,5.10472222222222,239.308027777778,5.2,0.2,0.59,1.09,3.32,2008,"noviembre",8,"sábado"
"679",2008-11-09,42975.6333333333,6301,661,14348,7.62097222222222,238.454069444444,7.73,1.13,0.12,2.58,3.9,2008,"noviembre",9,"domingo"
"680",2008-11-10,35240.5666666667,1023,355,10354,6.21847222222222,239.631631944444,6.34,0.18,0.06,1.86,4.24,2008,"noviembre",10,"lunes"
"681",2008-11-11,40932.5,2475,2288,14651,7.18333333333333,239.878694444444,7.36,0.45,0.41,2.64,3.86,2008,"noviembre",11,"martes"
"682",2008-11-12,36501.9,1066,2745,9430,6.35138888888889,240.386236111111,6.57,0.19,0.49,1.7,4.19,2008,"noviembre",12,"miércoles"
"683",2008-11-13,20641,0,338,6315,3.62722222222222,241.597923611111,3.71,0,0.06,1.14,2.51,2008,"noviembre",13,"jueves"
"684",2008-11-14,27028.9666666667,2092,325,9929,4.75555555555556,241.021819444444,4.86,0.38,0.06,1.79,2.63,2008,"noviembre",14,"viernes"
"685",2008-11-15,50527.1333333333,3952,3799,15635,8.96319444444444,238.634118055556,9.09,0.71,0.68,2.81,4.89,2008,"noviembre",15,"sábado"
"686",2008-11-16,39423.8666666667,4791,1829,8945,6.91902777777778,240.494138888889,7.09,0.86,0.33,1.61,4.29,2008,"noviembre",16,"domingo"
"687",2008-11-17,25393.9333333333,0,378,10590,4.41208333333333,241.134930555556,4.57,0,0.07,1.91,2.59,2008,"noviembre",17,"lunes"
"688",2008-11-18,29150.8333333333,1079,369,11204,5.14180555555556,239.902041666667,5.24,0.19,0.07,2.02,2.96,2008,"noviembre",18,"martes"
"689",2008-11-19,30670.6333333333,1737,3026,8704,5.41291666666667,240.539618055556,5.52,0.31,0.54,1.57,3.1,2008,"noviembre",19,"miércoles"
"690",2008-11-20,28205.6,1034,347,7732,4.98444444444444,239.818118055556,5.07,0.19,0.06,1.39,3.43,2008,"noviembre",20,"jueves"
"691",2008-11-21,27898.8333333333,1039,348,10396,4.94652777777778,239.928333333333,5.02,0.19,0.06,1.87,2.9,2008,"noviembre",21,"viernes"
"692",2008-11-22,28522.8,1093,882,8320,5.04958333333333,239.7318125,5.13,0.2,0.16,1.5,3.27,2008,"noviembre",22,"sábado"
"693",2008-11-23,56790.0833333333,3631,8829.5,10288.5,10.0504166666667,239.150583333333,10.22,0.65,1.59,1.85,6.13,2008,"noviembre",23,"domingo"
"694",2008-11-24,53549.9666666667,1063,510,13378,9.28541666666667,240.359486111111,9.63,0.19,0.09,2.41,6.94,2008,"noviembre",24,"lunes"
"695",2008-11-25,45047.5,3010,345,10471,7.82388888888889,240.930604166667,8.1,0.54,0.06,1.88,5.62,2008,"noviembre",25,"martes"
"696",2008-11-26,25265.9,909,304,10002,4.35638888888889,242.400895833333,4.55,0.16,0.05,1.8,2.54,2008,"noviembre",26,"miércoles"
"697",2008-11-27,39370.3,2491,330,12440,6.84111111111111,241.440013888889,7.08,0.45,0.06,2.24,4.33,2008,"noviembre",27,"jueves"
"698",2008-11-28,31432.7333333333,1113,295,11361,5.40958333333333,243.066513888889,5.65,0.2,0.05,2.04,3.36,2008,"noviembre",28,"viernes"
"699",2008-11-29,40577.8,5268,2392,12386,7.05361111111111,241.240756944444,7.3,0.95,0.43,2.23,3.69,2008,"noviembre",29,"sábado"
"700",2008-11-30,40023.1333333333,1161,3481,11474,6.95555555555556,242.3745625,7.2,0.21,0.63,2.06,4.3,2008,"noviembre",30,"domingo"
"701",2008-12-01,26942.3,1085,309,9013,4.75847222222222,243.445840277778,4.85,0.2,0.06,1.62,2.97,2008,"diciembre",1,"lunes"
"702",2008-12-02,29890.7333333333,0,304,11343,5.21513888888889,243.379368055556,5.38,0,0.05,2.04,3.29,2008,"diciembre",2,"martes"
"703",2008-12-03,29252.7333333333,1137,302,9664,5.06958333333333,243.383729166667,5.26,0.2,0.05,1.74,3.27,2008,"diciembre",3,"miércoles"
"704",2008-12-04,28977.3,1085,281,11314,5.02375,243.463138888889,5.21,0.2,0.05,2.04,2.92,2008,"diciembre",4,"jueves"
"705",2008-12-05,34310.3,831,310,9852,5.96763888888889,242.975909722222,6.17,0.15,0.06,1.77,4.19,2008,"diciembre",5,"viernes"
"706",2008-12-06,42063.9333333333,4005,5749,9048,7.35833333333333,241.1365625,7.57,0.72,1.03,1.63,4.19,2008,"diciembre",6,"sábado"
"707",2008-12-07,41112.3333333333,3294,310,13627,7.15736111111111,242.238541666667,7.4,0.59,0.06,2.45,4.3,2008,"diciembre",7,"domingo"
